session,mouse_id,depth,cell,on_subfield,off_subfield,on_center_x,on_center_y,off_center_x,off_center_y,on_off_center_distance
M409828_33,409828,290,122,[],[[5 6]],,,6.0,5.0,
M409828_33,409828,290,124,[],[],,,,,
M409828_33,409828,290,125,[],[],,,,,
M409828_33,409828,290,126,[],[],,,,,
M409828_33,409828,290,127,[],[],,,,,
M409828_33,409828,290,128,[],[],,,,,
M409828_33,409828,290,129,[],[],,,,,
M409828_33,409828,290,130,[],[],,,,,
M409828_33,409828,290,131,[],[],,,,,
M409828_33,409828,290,132,[],[],,,,,
M409828_33,409828,290,133,[],[],,,,,
M409828_33,409828,290,134,[[4 1]],[[ 5 12]],1.0,4.0,12.0,5.0,11.045361017187261
M409828_33,409828,290,135,[],[],,,,,
M409828_33,409828,290,136,[],[],,,,,
M409828_33,409828,290,137,[],[],,,,,
M409828_33,409828,290,139,[],[],,,,,
M409828_33,409828,290,140,[],[],,,,,
M409828_33,409828,290,142,[],[],,,,,
M409828_33,409828,290,143,[],[],,,,,
M409828_33,409828,290,144,[],[],,,,,
M409828_33,409828,290,145,[],[],,,,,
M409828_33,409828,290,146,[],[],,,,,
M409828_33,409828,290,147,[],[],,,,,
M409828_33,409828,290,148,[],[],,,,,
M409828_33,409828,290,149,[],[],,,,,
M409828_33,409828,290,150,[],[],,,,,
M409828_33,409828,290,151,[],[],,,,,
M409828_33,409828,290,152,[],[],,,,,
M409828_33,409828,290,153,[],[],,,,,
M409828_33,409828,290,154,[],[],,,,,
M409828_33,409828,290,156,[],[],,,,,
M409828_33,409828,290,157,[],[[1 0]],,,0.0,1.0,
M409828_33,409828,290,158,[],[],,,,,
M409828_33,409828,290,159,[[6 1]],[[3 6]],1.0,6.0,6.0,3.0,5.830951894845301
M409828_33,409828,290,161,[],[],,,,,
M409828_33,409828,290,162,[],[],,,,,
M409828_33,409828,290,163,[],[],,,,,
M409828_33,409828,290,164,[],[],,,,,
M409828_33,409828,290,165,[],[],,,,,
M409828_33,409828,290,168,[],[],,,,,
M409828_33,409828,290,169,[],[],,,,,
M409828_33,409828,290,170,[],[],,,,,
M409828_33,409828,290,172,[],[],,,,,
M409828_33,409828,290,173,[],[],,,,,
M409828_33,409828,290,174,[],[],,,,,
M409828_33,409828,290,175,[],[],,,,,
M409828_33,409828,290,176,[],[],,,,,
M409828_33,409828,290,177,[],[],,,,,
M409828_33,409828,290,178,[],[],,,,,
M409828_33,409828,290,179,[[3 6]],[],6.0,3.0,,,
M409828_33,409828,290,180,[],[],,,,,
M409828_33,409828,290,181,[],[],,,,,
M409828_33,409828,290,182,[],[],,,,,
M409828_33,409828,290,184,[],[],,,,,
M409828_33,409828,290,186,[],[],,,,,
M409828_33,409828,290,188,[],[],,,,,
M409828_33,409828,290,189,[],[],,,,,
M409828_33,409828,290,191,[],[],,,,,
M409828_33,409828,290,192,[],[],,,,,
M409828_33,409828,290,195,[],[],,,,,
M409828_33,409828,290,197,[],[],,,,,
M409828_33,409828,290,198,[],[],,,,,
M409828_33,409828,290,201,[],[],,,,,
M409828_33,409828,290,203,[],[],,,,,
M409828_33,409828,290,204,[],[],,,,,
M409828_33,409828,290,205,[],[],,,,,
M409828_33,409828,290,207,[],[],,,,,
M409828_33,409828,290,208,[],[],,,,,
M409828_33,409828,290,209,[],[],,,,,
M409828_33,409828,290,210,[[4 7]],[],7.0,4.0,,,
M409828_33,409828,290,211,[],[],,,,,
M409828_33,409828,290,212,[],[],,,,,
M409828_33,409828,290,213,[],[],,,,,
M409828_33,409828,290,214,[],[],,,,,
M409828_33,409828,290,215,[],[],,,,,
M409828_33,409828,290,216,[],[],,,,,
M409828_33,409828,290,217,[],[[4 8]],,,8.0,4.0,
M409828_33,409828,290,219,[],[],,,,,
M409828_33,409828,290,220,[],[],,,,,
M409828_33,409828,290,223,[],[],,,,,
M409828_33,409828,290,224,[],[],,,,,
M409828_33,409828,290,225,[],[],,,,,
M409828_33,409828,290,227,[],[],,,,,
M409828_33,409828,290,228,[],[],,,,,
M409828_33,409828,290,229,[],[],,,,,
M409828_33,409828,290,231,[],[],,,,,
M409828_33,409828,290,232,[],[],,,,,
M409828_33,409828,290,233,[],[],,,,,
M409828_33,409828,290,235,[],[],,,,,
M409828_33,409828,290,238,[],[],,,,,
M409828_33,409828,290,240,[],[[ 6 13]],,,13.0,6.0,
M409828_33,409828,290,241,[],[],,,,,
M409828_33,409828,290,243,[],[],,,,,
M409828_33,409828,290,246,[],[],,,,,
M409828_33,409828,290,247,[],[],,,,,
M409828_33,409828,290,248,[],[],,,,,
M409828_33,409828,290,249,[],[],,,,,
M409828_33,409828,290,250,[],[],,,,,
M409828_33,409828,290,251,[],[],,,,,
M409828_33,409828,290,252,[],[],,,,,
M409828_33,409828,290,253,[],[],,,,,
M409828_33,409828,290,255,[],[],,,,,
M409828_33,409828,290,256,[],[],,,,,
M409828_33,409828,290,260,[],[],,,,,
M409828_33,409828,290,262,[],[],,,,,
M409828_33,409828,290,266,[],[],,,,,
M409828_33,409828,290,267,[],[],,,,,
M409828_33,409828,290,268,[[ 0 13]],[],13.0,0.0,,,
M409828_33,409828,290,272,[],[],,,,,
M409828_33,409828,290,275,[],[],,,,,
M409828_33,409828,290,278,[],[],,,,,
M409828_33,409828,290,281,[],[[ 6 12]],,,12.0,6.0,
M409828_33,409828,290,284,[],[],,,,,
M409828_33,409828,290,285,[],[],,,,,
M409828_33,409828,290,286,[],[],,,,,
M409828_33,409828,290,292,[[ 7 10]],"[[4 5]
 [5 6]]",10.0,7.0,5.5,4.5,5.1478150704935
M409828_33,409828,290,293,[],[],,,,,
M409828_33,409828,290,295,[],[],,,,,
M409828_33,409828,290,302,[[4 9]],[],9.0,4.0,,,
M409828_33,409828,290,304,[],[],,,,,
M409828_33,409828,290,305,[],[],,,,,
M409828_33,409828,290,322,[],[[4 8]],,,8.0,4.0,
M409828_33,409828,290,356,[],[],,,,,
M409828_33,409828,290,362,[],[],,,,,
M409828_33,409828,290,373,[[6 5]],"[[3 7]
 [3 6]]",5.0,6.0,6.5,3.0,3.3541019662496847
M409828_33,409828,290,404,[],[],,,,,
M409828_33,409828,290,405,[],[],,,,,
M409828_33,409828,290,421,[],[],,,,,
M409828_33,409828,290,438,[],[],,,,,
M409828_33,409828,290,498,[],[],,,,,
M409828_33,409828,290,540,[],[],,,,,
M409828_33,409828,306,0,[],[],,,,,
M409828_33,409828,306,1,[],[],,,,,
M409828_33,409828,306,2,[],[],,,,,
M409828_33,409828,306,3,[],[],,,,,
M409828_33,409828,306,4,[],[],,,,,
M409828_33,409828,306,5,[],[],,,,,
M409828_33,409828,306,6,[],[],,,,,
M409828_33,409828,306,7,[[2 6]],[],6.0,2.0,,,
M409828_33,409828,306,8,[],[],,,,,
M409828_33,409828,306,9,[],[],,,,,
M409828_33,409828,306,10,[],[],,,,,
M409828_33,409828,306,11,[],[],,,,,
M409828_33,409828,306,12,[],[],,,,,
M409828_33,409828,306,13,[],[],,,,,
M409828_33,409828,306,14,[],[],,,,,
M409828_33,409828,306,15,[],[],,,,,
M409828_33,409828,306,16,[],[],,,,,
M409828_33,409828,306,17,[],[],,,,,
M409828_33,409828,306,18,[],[],,,,,
M409828_33,409828,306,19,[],[],,,,,
M409828_33,409828,306,20,[],[],,,,,
M409828_33,409828,306,21,[],[],,,,,
M409828_33,409828,306,22,[],[],,,,,
M409828_33,409828,306,23,[],[],,,,,
M409828_33,409828,306,24,[],[],,,,,
M409828_33,409828,306,25,[],[],,,,,
M409828_33,409828,306,26,[],[],,,,,
M409828_33,409828,306,27,[],[],,,,,
M409828_33,409828,306,28,[],[],,,,,
M409828_33,409828,306,29,[],[],,,,,
M409828_33,409828,306,30,[],[],,,,,
M409828_33,409828,306,31,[],[],,,,,
M409828_33,409828,306,32,[],[],,,,,
M409828_33,409828,306,33,[],[],,,,,
M409828_33,409828,306,34,[],[],,,,,
M409828_33,409828,306,35,[],[],,,,,
M409828_33,409828,306,36,[],[],,,,,
M409828_33,409828,306,37,[],[[ 7 11]],,,11.0,7.0,
M409828_33,409828,306,38,[],[],,,,,
M409828_33,409828,306,39,[],[],,,,,
M409828_33,409828,306,41,[],[],,,,,
M409828_33,409828,306,42,[],[],,,,,
M409828_33,409828,306,43,[],[],,,,,
M409828_33,409828,306,44,[],[],,,,,
M409828_33,409828,306,45,[],[],,,,,
M409828_33,409828,306,46,[],[],,,,,
M409828_33,409828,306,47,[],[],,,,,
M409828_33,409828,306,48,[],[],,,,,
M409828_33,409828,306,49,[],[],,,,,
M409828_33,409828,306,50,[],[],,,,,
M409828_33,409828,306,51,[],[],,,,,
M409828_33,409828,306,52,[],[],,,,,
M409828_33,409828,306,53,[],[],,,,,
M409828_33,409828,306,54,[],[],,,,,
M409828_33,409828,306,55,[],[],,,,,
M409828_33,409828,306,56,[],[],,,,,
M409828_33,409828,306,57,[],[],,,,,
M409828_33,409828,306,58,[],[],,,,,
M409828_33,409828,306,59,[],[],,,,,
M409828_33,409828,306,60,[],[],,,,,
M409828_33,409828,306,61,[],[],,,,,
M409828_33,409828,306,63,[],[],,,,,
M409828_33,409828,306,64,[],[],,,,,
M409828_33,409828,306,65,[],[],,,,,
M409828_33,409828,306,66,[],[],,,,,
M409828_33,409828,306,67,[],[],,,,,
M409828_33,409828,306,68,[],[],,,,,
M409828_33,409828,306,69,[],[],,,,,
M409828_33,409828,306,71,[],[],,,,,
M409828_33,409828,306,73,[],[],,,,,
M409828_33,409828,306,74,[],[],,,,,
M409828_33,409828,306,75,[],[],,,,,
M409828_33,409828,306,76,[],[],,,,,
M409828_33,409828,306,77,[],[],,,,,
M409828_33,409828,306,78,[[0 8]],[],8.0,0.0,,,
M409828_33,409828,306,79,[],[],,,,,
M409828_33,409828,306,80,[],[],,,,,
M409828_33,409828,306,81,[],[],,,,,
M409828_33,409828,306,83,[],[],,,,,
M409828_33,409828,306,85,[],[],,,,,
M409828_33,409828,306,86,[],[],,,,,
M409828_33,409828,306,87,[],[],,,,,
M409828_33,409828,306,88,[],[],,,,,
M409828_33,409828,306,89,[],[],,,,,
M409828_33,409828,306,90,[],[],,,,,
M409828_33,409828,306,92,[],[],,,,,
M409828_33,409828,306,93,[],[],,,,,
M409828_33,409828,306,94,[],[],,,,,
M409828_33,409828,306,95,[],[],,,,,
M409828_33,409828,306,96,[],[],,,,,
M409828_33,409828,306,97,[],[],,,,,
M409828_33,409828,306,98,[],[],,,,,
M409828_33,409828,306,99,[],[],,,,,
M409828_33,409828,306,100,[],[],,,,,
M409828_33,409828,306,101,[],[],,,,,
M409828_33,409828,306,102,[],[],,,,,
M409828_33,409828,306,103,[],[],,,,,
M409828_33,409828,306,105,[],[],,,,,
M409828_33,409828,306,106,[],[],,,,,
M409828_33,409828,306,107,[],[[7 5]],,,5.0,7.0,
M409828_33,409828,306,108,[],[],,,,,
M409828_33,409828,306,109,[],[],,,,,
M409828_33,409828,306,111,[],[],,,,,
M409828_33,409828,306,112,[],[],,,,,
M409828_33,409828,306,114,[[3 8]],[[1 1]],8.0,3.0,1.0,1.0,7.280109889280518
M409828_33,409828,306,115,[[4 6]],[],6.0,4.0,,,
M409828_33,409828,306,116,[],[],,,,,
M409828_33,409828,306,117,[],[],,,,,
M409828_33,409828,306,118,[],[],,,,,
M409828_33,409828,306,120,[],[],,,,,
M409828_33,409828,306,121,[],[],,,,,
M409828_33,409828,306,123,[],[[2 7]],,,7.0,2.0,
M409828_33,409828,306,124,[],[],,,,,
M409828_33,409828,306,125,[],[],,,,,
M409828_33,409828,306,127,[],[],,,,,
M409828_33,409828,306,128,[],[],,,,,
M409828_33,409828,306,129,[],[],,,,,
M409828_33,409828,306,131,[],[],,,,,
M409828_33,409828,306,132,[],[],,,,,
M409828_33,409828,306,133,[],[],,,,,
M409828_33,409828,306,134,[[ 5 11]],[],11.0,5.0,,,
M409828_33,409828,306,135,[],[],,,,,
M409828_33,409828,306,136,[],[],,,,,
M409828_33,409828,306,137,[],[],,,,,
M409828_33,409828,306,138,[],[],,,,,
M409828_33,409828,306,139,[],[],,,,,
M409828_33,409828,306,140,[],[],,,,,
M409828_33,409828,306,141,[],[],,,,,
M409828_33,409828,306,142,[],[],,,,,
M409828_33,409828,306,143,[],[],,,,,
M409828_33,409828,306,145,[],[],,,,,
M409828_33,409828,306,146,[],[],,,,,
M409828_33,409828,306,147,[],[],,,,,
M409828_33,409828,306,149,[],[],,,,,
M409828_33,409828,306,150,[],[],,,,,
M409828_33,409828,306,154,[],[],,,,,
M409828_33,409828,306,155,[],[],,,,,
M409828_33,409828,306,156,[],[],,,,,
M409828_33,409828,306,158,[],[],,,,,
M409828_33,409828,306,159,[[ 4 12]],[],12.0,4.0,,,
M409828_33,409828,306,160,[],[],,,,,
M409828_33,409828,306,161,[],[],,,,,
M409828_33,409828,306,164,[],[[3 7]],,,7.0,3.0,
M409828_33,409828,306,165,[],[],,,,,
M409828_33,409828,306,166,[],[],,,,,
M409828_33,409828,306,168,[],[],,,,,
M409828_33,409828,306,169,[],[],,,,,
M409828_33,409828,306,171,[],[],,,,,
M409828_33,409828,306,173,[],[],,,,,
M409828_33,409828,306,174,[],[],,,,,
M409828_33,409828,306,175,[],[],,,,,
M409828_33,409828,306,176,[],[],,,,,
M409828_33,409828,306,179,[],[],,,,,
M409828_33,409828,306,181,[],[],,,,,
M409828_33,409828,306,184,[],[],,,,,
M409828_33,409828,306,186,[],[],,,,,
M409828_33,409828,306,189,[],[],,,,,
M409828_33,409828,306,191,[],[],,,,,
M409828_33,409828,306,192,[],[],,,,,
M409828_33,409828,306,197,[],[],,,,,
M409828_33,409828,306,201,[],[],,,,,
M409828_33,409828,306,202,[],[],,,,,
M409828_33,409828,306,203,[],[],,,,,
M409828_33,409828,306,209,[],[],,,,,
M409828_33,409828,306,211,[],[],,,,,
M409828_33,409828,306,214,[],[],,,,,
M409828_33,409828,306,215,[],[],,,,,
M409828_33,409828,306,217,[],[],,,,,
M409828_33,409828,306,218,[[0 7]],[[7 3]],7.0,0.0,3.0,7.0,8.06225774829855
M409828_33,409828,306,223,[],[],,,,,
M409828_33,409828,306,226,[],[],,,,,
M409828_33,409828,306,227,[],[],,,,,
M409828_33,409828,306,231,[],[],,,,,
M409828_33,409828,306,235,[],[[0 3]],,,3.0,0.0,
M409828_33,409828,306,239,[],[],,,,,
M409828_33,409828,306,243,[],[],,,,,
M409828_33,409828,306,246,[],[],,,,,
M409828_33,409828,306,247,[],[[3 7]],,,7.0,3.0,
M409828_33,409828,306,249,[],[],,,,,
M409828_33,409828,306,254,[],[],,,,,
M409828_33,409828,306,255,[],[],,,,,
M409828_33,409828,306,258,[],[],,,,,
M409828_33,409828,306,267,[],[],,,,,
M409828_33,409828,306,273,[],[],,,,,
M409828_33,409828,306,276,[],[],,,,,
M409828_33,409828,306,278,[],[],,,,,
M409828_33,409828,306,282,[],[],,,,,
M409828_33,409828,306,287,[],[],,,,,
M409828_33,409828,306,298,[],[],,,,,
M409828_33,409828,306,299,[],[],,,,,
M409828_33,409828,306,304,[],[],,,,,
M409828_33,409828,306,324,[],[],,,,,
M409828_33,409828,306,334,[],[],,,,,
M409828_33,409828,306,335,[],[],,,,,
M409828_33,409828,306,348,[],[],,,,,
M409828_33,409828,306,363,[],[],,,,,
M409828_33,409828,306,503,[],[],,,,,
M409828_34,409828,338,0,[],[],,,,,
M409828_34,409828,338,1,[],[],,,,,
M409828_34,409828,338,2,[],[],,,,,
M409828_34,409828,338,3,[],[],,,,,
M409828_34,409828,338,4,[],[],,,,,
M409828_34,409828,338,5,[],[],,,,,
M409828_34,409828,338,6,[],[],,,,,
M409828_34,409828,338,7,[],[],,,,,
M409828_34,409828,338,8,[],[],,,,,
M409828_34,409828,338,9,[],[],,,,,
M409828_34,409828,338,10,[],[],,,,,
M409828_34,409828,338,11,[],[],,,,,
M409828_34,409828,338,12,[],[],,,,,
M409828_34,409828,338,13,[],[[3 5]],,,5.0,3.0,
M409828_34,409828,338,14,[],[],,,,,
M409828_34,409828,338,15,[],[],,,,,
M409828_34,409828,338,16,[],[],,,,,
M409828_34,409828,338,17,[],[[3 5]],,,5.0,3.0,
M409828_34,409828,338,18,[],[],,,,,
M409828_34,409828,338,19,[],[],,,,,
M409828_34,409828,338,20,[],[],,,,,
M409828_34,409828,338,21,[],[],,,,,
M409828_34,409828,338,22,[],[],,,,,
M409828_34,409828,338,23,[[4 7]],[],7.0,4.0,,,
M409828_34,409828,338,24,[[ 2 11]],[],11.0,2.0,,,
M409828_34,409828,338,25,[],[],,,,,
M409828_34,409828,338,26,[],[],,,,,
M409828_34,409828,338,27,[],[],,,,,
M409828_34,409828,338,28,[],[],,,,,
M409828_34,409828,338,29,[],[],,,,,
M409828_34,409828,338,30,[],[],,,,,
M409828_34,409828,338,31,[],[],,,,,
M409828_34,409828,338,32,[],[],,,,,
M409828_34,409828,338,33,[],[],,,,,
M409828_34,409828,338,34,[],[],,,,,
M409828_34,409828,338,35,[],[],,,,,
M409828_34,409828,338,36,[],[],,,,,
M409828_34,409828,338,37,"[[3 9]
 [3 8]]",[],8.5,3.0,,,
M409828_34,409828,338,38,[],[],,,,,
M409828_34,409828,338,39,[],[],,,,,
M409828_34,409828,338,40,[],[],,,,,
M409828_34,409828,338,41,[],[],,,,,
M409828_34,409828,338,42,[],[],,,,,
M409828_34,409828,338,43,[],[],,,,,
M409828_34,409828,338,44,[],[],,,,,
M409828_34,409828,338,45,[],[],,,,,
M409828_34,409828,338,46,[],[],,,,,
M409828_34,409828,338,47,[],[],,,,,
M409828_34,409828,338,48,[[3 7]],[],7.0,3.0,,,
M409828_34,409828,338,49,[],[],,,,,
M409828_34,409828,338,50,[],[],,,,,
M409828_34,409828,338,51,[],[],,,,,
M409828_34,409828,338,52,[],[],,,,,
M409828_34,409828,338,53,[],[],,,,,
M409828_34,409828,338,54,[],[],,,,,
M409828_34,409828,338,55,[],[],,,,,
M409828_34,409828,338,56,[],[],,,,,
M409828_34,409828,338,57,[],[],,,,,
M409828_34,409828,338,58,[],[],,,,,
M409828_34,409828,338,59,[],[],,,,,
M409828_34,409828,338,60,[[4 7]],[],7.0,4.0,,,
M409828_34,409828,338,61,"[[5 7]
 [5 8]]",[],7.5,5.0,,,
M409828_34,409828,338,62,[],[],,,,,
M409828_34,409828,338,63,[],[],,,,,
M409828_34,409828,338,64,[],[],,,,,
M409828_34,409828,338,65,[],[],,,,,
M409828_34,409828,338,66,[],[],,,,,
M409828_34,409828,338,68,[],[],,,,,
M409828_34,409828,338,69,[],[],,,,,
M409828_34,409828,338,70,[[2 6]],[],6.0,2.0,,,
M409828_34,409828,338,71,[],[],,,,,
M409828_34,409828,338,72,[],[],,,,,
M409828_34,409828,338,73,[],[],,,,,
M409828_34,409828,338,74,[],[],,,,,
M409828_34,409828,338,75,[],[],,,,,
M409828_34,409828,338,76,[],[],,,,,
M409828_34,409828,338,78,[],[],,,,,
M409828_34,409828,338,79,[],[],,,,,
M409828_34,409828,338,80,[],[],,,,,
M409828_34,409828,338,81,[],[],,,,,
M409828_34,409828,338,82,[],[],,,,,
M409828_34,409828,338,83,[],[],,,,,
M409828_34,409828,338,84,[],[],,,,,
M409828_34,409828,338,85,[],[],,,,,
M409828_34,409828,338,86,[],[],,,,,
M409828_34,409828,338,87,[],[],,,,,
M409828_34,409828,338,88,[],[],,,,,
M409828_34,409828,338,89,[],[],,,,,
M409828_34,409828,338,90,[],[],,,,,
M409828_34,409828,338,91,[],[],,,,,
M409828_34,409828,338,92,[],[],,,,,
M409828_34,409828,338,93,[],[],,,,,
M409828_34,409828,338,94,[],[],,,,,
M409828_34,409828,338,95,[],[],,,,,
M409828_34,409828,338,96,[],[],,,,,
M409828_34,409828,338,97,[],[],,,,,
M409828_34,409828,338,98,[],[],,,,,
M409828_34,409828,338,99,[],[],,,,,
M409828_34,409828,338,100,[],[],,,,,
M409828_34,409828,338,102,[],[],,,,,
M409828_34,409828,338,103,[],[],,,,,
M409828_34,409828,338,104,[],[],,,,,
M409828_34,409828,338,105,[],[],,,,,
M409828_34,409828,338,106,[],[],,,,,
M409828_34,409828,338,107,[],[],,,,,
M409828_34,409828,338,108,[],[],,,,,
M409828_34,409828,338,109,[],[],,,,,
M409828_34,409828,338,110,[],[],,,,,
M409828_34,409828,338,112,[],[[4 6]],,,6.0,4.0,
M409828_34,409828,338,113,[],[],,,,,
M409828_34,409828,338,114,[],[],,,,,
M409828_34,409828,338,115,[[1 8]],[],8.0,1.0,,,
M409828_34,409828,338,116,[],[],,,,,
M409828_34,409828,338,117,[],[],,,,,
M409828_34,409828,338,120,[],[],,,,,
M409828_34,409828,338,121,[],[],,,,,
M409828_34,409828,338,122,[[3 7]],[],7.0,3.0,,,
M409828_34,409828,338,123,[],[],,,,,
M409828_34,409828,338,124,[],[],,,,,
M409828_34,409828,338,125,[],[],,,,,
M409828_34,409828,338,126,[],[],,,,,
M409828_34,409828,338,127,[],[],,,,,
M409828_34,409828,338,128,[],[],,,,,
M409828_34,409828,338,129,[],[],,,,,
M409828_34,409828,338,130,[],[],,,,,
M409828_34,409828,338,131,[],[],,,,,
M409828_34,409828,338,132,[],[],,,,,
M409828_34,409828,338,133,[],[],,,,,
M409828_34,409828,338,134,[],[[4 9]],,,9.0,4.0,
M409828_34,409828,338,136,[],[[6 9]],,,9.0,6.0,
M409828_34,409828,338,137,[],[],,,,,
M409828_34,409828,338,138,[],[[3 5]],,,5.0,3.0,
M409828_34,409828,338,139,[],[],,,,,
M409828_34,409828,338,140,[],[],,,,,
M409828_34,409828,338,141,[],[[6 7]],,,7.0,6.0,
M409828_34,409828,338,142,[],[],,,,,
M409828_34,409828,338,143,[],[],,,,,
M409828_34,409828,338,144,[],[],,,,,
M409828_34,409828,338,145,[],[],,,,,
M409828_34,409828,338,146,[],[],,,,,
M409828_34,409828,338,149,[],[],,,,,
M409828_34,409828,338,150,[],[],,,,,
M409828_34,409828,338,151,[],[],,,,,
M409828_34,409828,338,152,[],[],,,,,
M409828_34,409828,338,153,[],[],,,,,
M409828_34,409828,338,155,[],[],,,,,
M409828_34,409828,338,156,[],[],,,,,
M409828_34,409828,338,157,[],[],,,,,
M409828_34,409828,338,158,[],[],,,,,
M409828_34,409828,338,159,[],[],,,,,
M409828_34,409828,338,160,[],[],,,,,
M409828_34,409828,338,161,[],[],,,,,
M409828_34,409828,338,162,[],[],,,,,
M409828_34,409828,338,163,[],[],,,,,
M409828_34,409828,338,164,[],[],,,,,
M409828_34,409828,338,165,[],[],,,,,
M409828_34,409828,338,167,[],[],,,,,
M409828_34,409828,338,168,[],[],,,,,
M409828_34,409828,338,169,[],[],,,,,
M409828_34,409828,338,171,[[3 7]],[],7.0,3.0,,,
M409828_34,409828,338,172,[],[],,,,,
M409828_34,409828,338,173,[],[[2 5]],,,5.0,2.0,
M409828_34,409828,338,174,[],[],,,,,
M409828_34,409828,338,176,[],[],,,,,
M409828_34,409828,338,177,[],[],,,,,
M409828_34,409828,338,178,[],[],,,,,
M409828_34,409828,338,179,[],[],,,,,
M409828_34,409828,338,180,[],[],,,,,
M409828_34,409828,338,181,[],[],,,,,
M409828_34,409828,338,182,[],[],,,,,
M409828_34,409828,338,183,[[2 7]],[],7.0,2.0,,,
M409828_34,409828,338,186,[],[],,,,,
M409828_34,409828,338,187,[],[],,,,,
M409828_34,409828,338,189,[],[],,,,,
M409828_34,409828,338,190,[],[],,,,,
M409828_34,409828,338,191,[],[],,,,,
M409828_34,409828,338,194,[],[],,,,,
M409828_34,409828,338,195,[],[],,,,,
M409828_34,409828,338,196,[],[],,,,,
M409828_34,409828,338,197,[],[],,,,,
M409828_34,409828,338,202,[],[],,,,,
M409828_34,409828,338,203,[],[],,,,,
M409828_34,409828,338,205,[],[],,,,,
M409828_34,409828,338,207,[],[],,,,,
M409828_34,409828,338,209,[],[],,,,,
M409828_34,409828,338,214,[],[],,,,,
M409828_34,409828,338,215,[[2 6]],[],6.0,2.0,,,
M409828_34,409828,338,216,[],[],,,,,
M409828_34,409828,338,218,[[3 7]],[],7.0,3.0,,,
M409828_34,409828,338,224,[],[],,,,,
M409828_34,409828,338,225,[],[],,,,,
M409828_34,409828,338,232,[],[],,,,,
M409828_34,409828,338,234,[],[],,,,,
M409828_34,409828,338,235,[],[],,,,,
M409828_34,409828,338,238,[],[],,,,,
M409828_34,409828,338,242,[],[],,,,,
M409828_34,409828,338,244,[],[],,,,,
M409828_34,409828,338,245,[],[],,,,,
M409828_34,409828,338,249,[],[],,,,,
M409828_34,409828,338,255,[],[],,,,,
M409828_34,409828,338,261,[],[],,,,,
M409828_34,409828,338,262,[],[],,,,,
M409828_34,409828,338,275,[],[],,,,,
M409828_34,409828,338,278,[],[],,,,,
M409828_34,409828,338,279,[],[],,,,,
M409828_34,409828,338,282,[],[],,,,,
M409828_34,409828,338,283,[],[],,,,,
M409828_34,409828,338,296,[],[],,,,,
M409828_34,409828,338,297,[],[],,,,,
M409828_34,409828,338,298,[],[],,,,,
M409828_34,409828,338,299,[],[],,,,,
M409828_34,409828,338,302,[],[],,,,,
M409828_34,409828,338,316,[],[],,,,,
M409828_34,409828,338,317,[],[],,,,,
M409828_34,409828,338,321,[],[],,,,,
M409828_34,409828,338,330,[],[],,,,,
M409828_34,409828,338,340,[],[],,,,,
M409828_34,409828,338,342,[],[],,,,,
M409828_34,409828,338,346,[[4 6]],[[7 0]],6.0,4.0,0.0,7.0,6.708203932499369
M409828_34,409828,338,348,[[3 5]],[[3 5]],5.0,3.0,5.0,3.0,0.0
M409828_34,409828,338,354,[],[],,,,,
M409828_34,409828,338,398,[],[],,,,,
M409828_34,409828,338,416,[],[],,,,,
M409828_34,409828,354,0,[],[],,,,,
M409828_34,409828,354,1,[[3 5]],[],5.0,3.0,,,
M409828_34,409828,354,2,[],[],,,,,
M409828_34,409828,354,3,[],[],,,,,
M409828_34,409828,354,4,[],[],,,,,
M409828_34,409828,354,5,[],[],,,,,
M409828_34,409828,354,6,[],[],,,,,
M409828_34,409828,354,7,[],[],,,,,
M409828_34,409828,354,8,[],[],,,,,
M409828_34,409828,354,9,[],[],,,,,
M409828_34,409828,354,10,[],[],,,,,
M409828_34,409828,354,11,[],[],,,,,
M409828_34,409828,354,12,[],[],,,,,
M409828_34,409828,354,13,[],[],,,,,
M409828_34,409828,354,14,[],[],,,,,
M409828_34,409828,354,15,[[4 9]],[],9.0,4.0,,,
M409828_34,409828,354,16,[[3 5]],[],5.0,3.0,,,
M409828_34,409828,354,17,[],[],,,,,
M409828_34,409828,354,18,[],[],,,,,
M409828_34,409828,354,19,[],[],,,,,
M409828_34,409828,354,20,[],[],,,,,
M409828_34,409828,354,21,[],[],,,,,
M409828_34,409828,354,22,[],[],,,,,
M409828_34,409828,354,23,[],[],,,,,
M409828_34,409828,354,24,[],[],,,,,
M409828_34,409828,354,25,[],[],,,,,
M409828_34,409828,354,26,[],[],,,,,
M409828_34,409828,354,27,[],[],,,,,
M409828_34,409828,354,28,[],[],,,,,
M409828_34,409828,354,29,[],[],,,,,
M409828_34,409828,354,30,[[2 6]],[],6.0,2.0,,,
M409828_34,409828,354,31,[],[],,,,,
M409828_34,409828,354,32,[],[],,,,,
M409828_34,409828,354,33,[],[],,,,,
M409828_34,409828,354,34,[],[],,,,,
M409828_34,409828,354,35,"[[2 7]
 [2 6]]",[],6.5,2.0,,,
M409828_34,409828,354,36,[],[],,,,,
M409828_34,409828,354,37,[],[],,,,,
M409828_34,409828,354,38,[],[],,,,,
M409828_34,409828,354,39,[],[[3 7]],,,7.0,3.0,
M409828_34,409828,354,40,[],[],,,,,
M409828_34,409828,354,41,[],[[3 5]],,,5.0,3.0,
M409828_34,409828,354,42,[],[],,,,,
M409828_34,409828,354,43,[],[],,,,,
