session,mouse_id,depth,cell,on_subfield,off_subfield,on_center_x,on_center_y,off_center_x,off_center_y,on_off_center_distance
M409828_24,409828,338,500,[],[],,,,,
M409828_24,409828,338,513,[],[[2 0]],,,0.0,2.0,
M409828_24,409828,338,515,[],[],,,,,
M409828_24,409828,338,521,[],[],,,,,
M409828_24,409828,338,528,[],[],,,,,
M409828_24,409828,338,545,[],[[ 5 12]],,,12.0,5.0,
M409828_24,409828,338,547,[],[],,,,,
M409828_24,409828,338,553,[],[],,,,,
M409828_24,409828,338,554,[],[],,,,,
M409828_24,409828,338,558,[],[],,,,,
M409828_24,409828,338,566,[],[[1 8]],,,8.0,1.0,
M409828_24,409828,338,576,[],[],,,,,
M409828_24,409828,338,582,[],[],,,,,
M409828_24,409828,338,583,[],[],,,,,
M409828_24,409828,338,587,[],[],,,,,
M409828_24,409828,338,593,[],[],,,,,
M409828_24,409828,338,598,[],[],,,,,
M409828_24,409828,338,642,[],[],,,,,
M409828_24,409828,338,647,[],[],,,,,
M409828_24,409828,338,727,[],[],,,,,
M409828_24,409828,354,0,[],[],,,,,
M409828_24,409828,354,1,[[7 0]],[],0.0,7.0,,,
M409828_24,409828,354,2,[],[[2 0]],,,0.0,2.0,
M409828_24,409828,354,3,[],[],,,,,
M409828_24,409828,354,4,[],[],,,,,
M409828_24,409828,354,5,[],[],,,,,
M409828_24,409828,354,6,[],[],,,,,
M409828_24,409828,354,7,[],[],,,,,
M409828_24,409828,354,8,[],[],,,,,
M409828_24,409828,354,9,[],[],,,,,
M409828_24,409828,354,10,[],[],,,,,
M409828_24,409828,354,11,[],[],,,,,
M409828_24,409828,354,12,[],[],,,,,
M409828_24,409828,354,13,[],[],,,,,
M409828_24,409828,354,14,[],[],,,,,
M409828_24,409828,354,15,[],[],,,,,
M409828_24,409828,354,16,[[ 0 13]],[],13.0,0.0,,,
M409828_24,409828,354,17,[],[],,,,,
M409828_24,409828,354,18,[],[],,,,,
M409828_24,409828,354,19,[],[],,,,,
M409828_24,409828,354,20,[[3 7]],[],7.0,3.0,,,
M409828_24,409828,354,21,[],[],,,,,
M409828_24,409828,354,22,[],[],,,,,
M409828_24,409828,354,23,[],[],,,,,
M409828_24,409828,354,24,[],[],,,,,
M409828_24,409828,354,25,[],[],,,,,
M409828_24,409828,354,26,[],[],,,,,
M409828_24,409828,354,27,[],[],,,,,
M409828_24,409828,354,28,[],[],,,,,
M409828_24,409828,354,29,[],[],,,,,
M409828_24,409828,354,30,[],[],,,,,
M409828_24,409828,354,31,[],[],,,,,
M409828_24,409828,354,32,[],[],,,,,
M409828_24,409828,354,33,[],[[0 1]],,,1.0,0.0,
M409828_24,409828,354,34,[],[],,,,,
M409828_24,409828,354,35,[],[],,,,,
M409828_24,409828,354,36,[],[],,,,,
M409828_24,409828,354,37,[],[],,,,,
M409828_24,409828,354,38,[],[],,,,,
M409828_24,409828,354,39,[],[[3 4]],,,4.0,3.0,
M409828_24,409828,354,40,[],[],,,,,
M409828_24,409828,354,41,[],[],,,,,
M409828_24,409828,354,42,[],[],,,,,
M409828_24,409828,354,43,[],[],,,,,
M409828_24,409828,354,44,[],[],,,,,
M409828_24,409828,354,45,[],[],,,,,
M409828_24,409828,354,46,[],[],,,,,
M409828_24,409828,354,47,[],[],,,,,
M409828_24,409828,354,48,[],[],,,,,
M409828_24,409828,354,49,[],[],,,,,
M409828_24,409828,354,50,[],[],,,,,
M409828_24,409828,354,51,[],[],,,,,
M409828_24,409828,354,52,[[6 2]],[],2.0,6.0,,,
M409828_24,409828,354,53,[],[],,,,,
M409828_24,409828,354,54,[],[],,,,,
M409828_24,409828,354,55,[],[],,,,,
M409828_24,409828,354,56,[],[],,,,,
M409828_24,409828,354,57,[],[],,,,,
M409828_24,409828,354,58,[],[],,,,,
M409828_24,409828,354,59,[],[],,,,,
M409828_24,409828,354,60,[],[[7 6]],,,6.0,7.0,
M409828_24,409828,354,61,[],[[6 3]],,,3.0,6.0,
M409828_24,409828,354,62,[[ 0 10]],[],10.0,0.0,,,
M409828_24,409828,354,63,[],[],,,,,
M409828_24,409828,354,64,[],[],,,,,
M409828_24,409828,354,65,[],[],,,,,
M409828_24,409828,354,66,[],[],,,,,
M409828_24,409828,354,67,[],[],,,,,
M409828_24,409828,354,68,[],[],,,,,
M409828_24,409828,354,69,[],[],,,,,
M409828_24,409828,354,70,[],[],,,,,
M409828_24,409828,354,71,[[ 6 13]],[],13.0,6.0,,,
M409828_24,409828,354,72,[],[],,,,,
M409828_24,409828,354,73,[],[],,,,,
M409828_24,409828,354,74,[],[],,,,,
M409828_24,409828,354,75,[],[],,,,,
M409828_24,409828,354,76,[],[],,,,,
M409828_24,409828,354,77,[],[],,,,,
M409828_24,409828,354,78,[],[],,,,,
M409828_24,409828,354,79,[],[],,,,,
M409828_24,409828,354,80,[],[[ 4 13]],,,13.0,4.0,
M409828_24,409828,354,81,[],[],,,,,
M409828_24,409828,354,82,[],[],,,,,
M409828_24,409828,354,83,[],[],,,,,
M409828_24,409828,354,84,[],[],,,,,
M409828_24,409828,354,85,[],[],,,,,
M409828_24,409828,354,86,[],[],,,,,
M409828_24,409828,354,87,[],[],,,,,
M409828_24,409828,354,88,[],[],,,,,
M409828_24,409828,354,89,[],[],,,,,
M409828_24,409828,354,90,[],[],,,,,
M409828_24,409828,354,91,[[ 4 10]],[],10.0,4.0,,,
M409828_24,409828,354,92,[],[],,,,,
M409828_24,409828,354,93,[],[],,,,,
M409828_24,409828,354,94,[],[],,,,,
M409828_24,409828,354,95,[],[],,,,,
M409828_24,409828,354,96,[],[],,,,,
M409828_24,409828,354,97,[[3 0]],[],0.0,3.0,,,
M409828_24,409828,354,98,[],[],,,,,
M409828_24,409828,354,99,[],[],,,,,
M409828_24,409828,354,100,[],[],,,,,
M409828_24,409828,354,101,[],[],,,,,
M409828_24,409828,354,102,[],[],,,,,
M409828_24,409828,354,103,[],[],,,,,
M409828_24,409828,354,104,[],[],,,,,
M409828_24,409828,354,105,[],[],,,,,
M409828_24,409828,354,106,[],[],,,,,
M409828_24,409828,354,107,[],[],,,,,
M409828_24,409828,354,108,[],[],,,,,
M409828_24,409828,354,109,[],[],,,,,
M409828_24,409828,354,110,[],[],,,,,
M409828_24,409828,354,111,[],[],,,,,
M409828_24,409828,354,112,[[ 5 13]],[],13.0,5.0,,,
M409828_24,409828,354,113,[],[],,,,,
M409828_24,409828,354,114,[],[],,,,,
M409828_24,409828,354,115,[],[],,,,,
M409828_24,409828,354,116,[],[],,,,,
M409828_24,409828,354,117,[],[],,,,,
M409828_24,409828,354,118,[],[],,,,,
M409828_24,409828,354,119,[],[],,,,,
M409828_24,409828,354,120,[],[],,,,,
M409828_24,409828,354,121,[],[],,,,,
M409828_24,409828,354,122,[],[],,,,,
M409828_24,409828,354,123,[],[],,,,,
M409828_24,409828,354,124,[],[],,,,,
M409828_24,409828,354,125,[],[],,,,,
M409828_24,409828,354,126,[],[],,,,,
M409828_24,409828,354,127,[],[],,,,,
M409828_24,409828,354,128,[],[],,,,,
M409828_24,409828,354,129,[],[],,,,,
M409828_24,409828,354,130,[],[],,,,,
M409828_24,409828,354,131,[],[],,,,,
M409828_24,409828,354,132,[],[],,,,,
M409828_24,409828,354,133,[],[],,,,,
M409828_24,409828,354,134,[],[],,,,,
M409828_24,409828,354,135,[],[],,,,,
M409828_24,409828,354,136,[],[],,,,,
M409828_24,409828,354,137,[],[],,,,,
M409828_24,409828,354,138,[],[],,,,,
M409828_24,409828,354,139,[],[],,,,,
M409828_24,409828,354,140,[],[],,,,,
M409828_24,409828,354,141,[],[],,,,,
M409828_24,409828,354,142,[],[],,,,,
M409828_24,409828,354,143,[],[],,,,,
M409828_24,409828,354,144,[],[],,,,,
M409828_24,409828,354,145,[],[],,,,,
M409828_24,409828,354,146,[],[],,,,,
M409828_24,409828,354,147,[],[],,,,,
M409828_24,409828,354,148,[[ 0 13]],[],13.0,0.0,,,
M409828_24,409828,354,149,[],[],,,,,
M409828_24,409828,354,150,[],[],,,,,
M409828_24,409828,354,151,[],[],,,,,
M409828_24,409828,354,152,[],[],,,,,
M409828_24,409828,354,153,[],[],,,,,
M409828_24,409828,354,154,[],[],,,,,
M409828_24,409828,354,155,[],[],,,,,
M409828_24,409828,354,156,[],[],,,,,
M409828_24,409828,354,157,[],[],,,,,
M409828_24,409828,354,158,[[7 9]],[],9.0,7.0,,,
M409828_24,409828,354,159,[],[],,,,,
M409828_24,409828,354,160,[],[],,,,,
M409828_24,409828,354,161,[],[],,,,,
M409828_24,409828,354,162,[],[],,,,,
M409828_24,409828,354,163,[],[],,,,,
M409828_24,409828,354,164,[],[],,,,,
M409828_24,409828,354,165,[],[],,,,,
M409828_24,409828,354,166,[],[],,,,,
M409828_24,409828,354,167,[],[],,,,,
M409828_24,409828,354,168,[],[],,,,,
M409828_24,409828,354,169,[],[[3 5]],,,5.0,3.0,
M409828_24,409828,354,170,[],[],,,,,
M409828_24,409828,354,171,[],[],,,,,
M409828_24,409828,354,172,[],[],,,,,
M409828_24,409828,354,173,[],[],,,,,
M409828_24,409828,354,174,[],[],,,,,
M409828_24,409828,354,175,[],[],,,,,
M409828_24,409828,354,176,[],[],,,,,
M409828_24,409828,354,177,[[4 8]],[],8.0,4.0,,,
M409828_24,409828,354,178,[],[],,,,,
M409828_24,409828,354,179,[],[],,,,,
M409828_24,409828,354,180,[],[],,,,,
M409828_24,409828,354,181,[],[],,,,,
M409828_24,409828,354,182,[],[],,,,,
M409828_24,409828,354,183,[],[],,,,,
M409828_24,409828,354,184,[],[],,,,,
M409828_24,409828,354,185,[],[],,,,,
M409828_24,409828,354,186,[],[],,,,,
M409828_24,409828,354,187,[],[[3 3]],,,3.0,3.0,
M409828_24,409828,354,188,[[1 3]],[],3.0,1.0,,,
M409828_24,409828,354,189,[],[],,,,,
M409828_24,409828,354,190,[],[],,,,,
M409828_24,409828,354,191,[],[],,,,,
M409828_24,409828,354,192,[],[],,,,,
M409828_24,409828,354,193,[],[],,,,,
M409828_24,409828,354,194,[[ 1 11]],[],11.0,1.0,,,
M409828_24,409828,354,195,[],[],,,,,
M409828_24,409828,354,196,[],[],,,,,
M409828_24,409828,354,197,[],[],,,,,
M409828_24,409828,354,198,[],[],,,,,
M409828_24,409828,354,199,[],[],,,,,
M409828_24,409828,354,200,[],[],,,,,
M409828_24,409828,354,201,[],[],,,,,
M409828_24,409828,354,202,[],[],,,,,
M409828_24,409828,354,203,[],[],,,,,
M409828_24,409828,354,204,[],[],,,,,
M409828_24,409828,354,205,[],[],,,,,
M409828_24,409828,354,206,[],[],,,,,
M409828_24,409828,354,207,[],[],,,,,
M409828_24,409828,354,208,[],[],,,,,
M409828_24,409828,354,209,[],[],,,,,
M409828_24,409828,354,211,[],[],,,,,
M409828_24,409828,354,212,[],[],,,,,
M409828_24,409828,354,213,[],[],,,,,
M409828_24,409828,354,214,[],[[7 8]],,,8.0,7.0,
M409828_24,409828,354,215,[],[],,,,,
M409828_24,409828,354,216,[],[],,,,,
M409828_24,409828,354,217,[],[],,,,,
M409828_24,409828,354,218,[[2 2]],[],2.0,2.0,,,
M409828_24,409828,354,219,[],[[3 2]],,,2.0,3.0,
M409828_24,409828,354,220,[],[],,,,,
M409828_24,409828,354,221,[],[],,,,,
M409828_24,409828,354,222,[],[],,,,,
M409828_24,409828,354,223,[],[],,,,,
M409828_24,409828,354,224,[],[],,,,,
M409828_24,409828,354,225,[],[],,,,,
M409828_24,409828,354,226,[],[],,,,,
M409828_24,409828,354,227,[[7 4]],[[6 2]],4.0,7.0,2.0,6.0,2.23606797749979
M409828_24,409828,354,228,[],[],,,,,
M409828_24,409828,354,229,[],[],,,,,
M409828_24,409828,354,230,[],[],,,,,
M409828_24,409828,354,231,[],[],,,,,
M409828_24,409828,354,232,[],[],,,,,
M409828_24,409828,354,233,[],[],,,,,
M409828_24,409828,354,234,[],[],,,,,
M409828_24,409828,354,235,[],[],,,,,
M409828_24,409828,354,237,[],[],,,,,
M409828_24,409828,354,238,[],[],,,,,
M409828_24,409828,354,239,[],[],,,,,
M409828_24,409828,354,241,[],[],,,,,
M409828_24,409828,354,242,[],[],,,,,
M409828_24,409828,354,243,[],[],,,,,
M409828_24,409828,354,244,[],[],,,,,
M409828_24,409828,354,245,[],[],,,,,
M409828_24,409828,354,247,[[7 7]],[],7.0,7.0,,,
M409828_24,409828,354,248,[],[],,,,,
M409828_24,409828,354,249,[],[],,,,,
M409828_24,409828,354,250,[],[],,,,,
M409828_24,409828,354,251,[],[[5 6]],,,6.0,5.0,
M409828_24,409828,354,252,[],[],,,,,
M409828_24,409828,354,253,[],[],,,,,
M409828_24,409828,354,254,[],[],,,,,
M409828_24,409828,354,255,[],[],,,,,
M409828_24,409828,354,256,[],[],,,,,
M409828_24,409828,354,257,[],[],,,,,
M409828_24,409828,354,258,[],[],,,,,
M409828_24,409828,354,259,[],[],,,,,
M409828_24,409828,354,260,[],[],,,,,
M409828_24,409828,354,261,[],[[3 1]],,,1.0,3.0,
M409828_24,409828,354,262,[],[],,,,,
M409828_24,409828,354,263,[],[],,,,,
M409828_24,409828,354,264,[],[],,,,,
M409828_24,409828,354,265,[],[],,,,,
M409828_24,409828,354,266,[],[],,,,,
M409828_24,409828,354,267,[],[],,,,,
M409828_24,409828,354,268,[],[],,,,,
M409828_24,409828,354,269,[],[[1 4]],,,4.0,1.0,
M409828_24,409828,354,270,[],[],,,,,
M409828_24,409828,354,271,[],[],,,,,
M409828_24,409828,354,272,[],[],,,,,
M409828_24,409828,354,276,[],[],,,,,
M409828_24,409828,354,277,[],[],,,,,
M409828_24,409828,354,278,[],[],,,,,
M409828_24,409828,354,279,[],[],,,,,
M409828_24,409828,354,280,[[5 9]],[],9.0,5.0,,,
M409828_24,409828,354,281,[],[],,,,,
M409828_24,409828,354,282,[],[],,,,,
M409828_24,409828,354,283,[],[],,,,,
M409828_24,409828,354,284,[],[],,,,,
M409828_24,409828,354,285,[],[],,,,,
M409828_24,409828,354,286,[[7 7]],[],7.0,7.0,,,
M409828_24,409828,354,287,[],[],,,,,
M409828_24,409828,354,288,[],[[2 6]],,,6.0,2.0,
M409828_24,409828,354,289,[],[],,,,,
M409828_24,409828,354,290,[],[],,,,,
M409828_24,409828,354,291,[],[],,,,,
M409828_24,409828,354,292,[],[],,,,,
M409828_24,409828,354,293,[],[],,,,,
M409828_24,409828,354,294,[],[],,,,,
M409828_24,409828,354,296,[],[],,,,,
M409828_24,409828,354,297,[],[[1 8]],,,8.0,1.0,
M409828_24,409828,354,298,[],[],,,,,
M409828_24,409828,354,299,[[ 3 11]],[],11.0,3.0,,,
M409828_24,409828,354,300,[],[],,,,,
M409828_24,409828,354,301,[],[[3 9]],,,9.0,3.0,
M409828_24,409828,354,302,[],[],,,,,
M409828_24,409828,354,303,[],[],,,,,
M409828_24,409828,354,304,[],[],,,,,
M409828_24,409828,354,305,[],[],,,,,
M409828_24,409828,354,306,[],[],,,,,
M409828_24,409828,354,307,[],[],,,,,
M409828_24,409828,354,308,[],[],,,,,
M409828_24,409828,354,309,[],[],,,,,
M409828_24,409828,354,310,[],[],,,,,
M409828_24,409828,354,311,[],[],,,,,
M409828_24,409828,354,312,[],[],,,,,
M409828_24,409828,354,313,[],[],,,,,
M409828_24,409828,354,314,[],[],,,,,
M409828_24,409828,354,316,[],[],,,,,
M409828_24,409828,354,317,[],[],,,,,
M409828_24,409828,354,320,[],[],,,,,
M409828_24,409828,354,321,[],[],,,,,
M409828_24,409828,354,323,[],[],,,,,
M409828_24,409828,354,324,[],[],,,,,
M409828_24,409828,354,325,[],[],,,,,
M409828_24,409828,354,326,[],[],,,,,
M409828_24,409828,354,327,[],[],,,,,
M409828_24,409828,354,328,[],[],,,,,
M409828_24,409828,354,332,[],[],,,,,
M409828_24,409828,354,334,[],[],,,,,
M409828_24,409828,354,335,[],[],,,,,
M409828_24,409828,354,336,[],[],,,,,
M409828_24,409828,354,337,[],[],,,,,
M409828_24,409828,354,338,[],[],,,,,
M409828_24,409828,354,339,[],[],,,,,
M409828_24,409828,354,340,[],[],,,,,
M409828_24,409828,354,341,[],[],,,,,
M409828_24,409828,354,342,[[1 6]],[],6.0,1.0,,,
M409828_24,409828,354,343,[],[],,,,,
M409828_24,409828,354,344,[],[],,,,,
M409828_24,409828,354,345,[],[],,,,,
M409828_24,409828,354,347,[],[],,,,,
M409828_24,409828,354,348,[],[],,,,,
M409828_24,409828,354,349,[],[],,,,,
M409828_24,409828,354,352,[],[],,,,,
M409828_24,409828,354,354,[],[],,,,,
M409828_24,409828,354,355,[],[],,,,,
M409828_24,409828,354,356,[],[],,,,,
M409828_24,409828,354,357,[],[],,,,,
M409828_24,409828,354,358,[],[],,,,,
M409828_24,409828,354,359,[],[],,,,,
M409828_24,409828,354,360,[],[],,,,,
M409828_24,409828,354,361,[[ 4 13]],[],13.0,4.0,,,
M409828_24,409828,354,362,[],[],,,,,
M409828_24,409828,354,363,[],[],,,,,
M409828_24,409828,354,365,[],[],,,,,
M409828_24,409828,354,366,[],[],,,,,
M409828_24,409828,354,367,[],[],,,,,
M409828_24,409828,354,368,[],[],,,,,
M409828_24,409828,354,369,[[3 3]],[],3.0,3.0,,,
M409828_24,409828,354,370,[],[],,,,,
M409828_24,409828,354,372,[],[],,,,,
M409828_24,409828,354,373,[],[],,,,,
M409828_24,409828,354,374,[],[],,,,,
M409828_24,409828,354,375,[],[],,,,,
M409828_24,409828,354,378,[],[],,,,,
M409828_24,409828,354,379,[],[],,,,,
M409828_24,409828,354,381,[],[],,,,,
M409828_24,409828,354,382,[],[],,,,,
M409828_24,409828,354,384,[],[],,,,,
M409828_24,409828,354,385,[],[],,,,,
M409828_24,409828,354,386,[],[],,,,,
M409828_24,409828,354,387,[],[],,,,,
M409828_24,409828,354,388,[],[],,,,,
M409828_24,409828,354,391,[],[],,,,,
M409828_24,409828,354,392,[],[],,,,,
M409828_24,409828,354,395,[],[],,,,,
M409828_24,409828,354,396,[],[],,,,,
M409828_24,409828,354,397,[],[],,,,,
M409828_24,409828,354,398,[[3 7]],[[3 3]],7.0,3.0,3.0,3.0,4.0
M409828_24,409828,354,399,[],[],,,,,
M409828_24,409828,354,400,[],[],,,,,
M409828_24,409828,354,401,[],[],,,,,
M409828_24,409828,354,402,[],[],,,,,
M409828_24,409828,354,404,[],[],,,,,
M409828_24,409828,354,405,[],[],,,,,
M409828_24,409828,354,406,[],[],,,,,
M409828_24,409828,354,407,[],[],,,,,
M409828_24,409828,354,408,[],[],,,,,
M409828_24,409828,354,411,[],[],,,,,
M409828_24,409828,354,412,[],[],,,,,
M409828_24,409828,354,414,[],[],,,,,
M409828_24,409828,354,415,[],[],,,,,
M409828_24,409828,354,416,[],[],,,,,
M409828_24,409828,354,419,[],[],,,,,
M409828_24,409828,354,421,[],[],,,,,
M409828_24,409828,354,423,[],[],,,,,
M409828_24,409828,354,424,[],[],,,,,
M409828_24,409828,354,425,[],[],,,,,
M409828_24,409828,354,429,[],[],,,,,
M409828_24,409828,354,430,[],[],,,,,
M409828_24,409828,354,434,[],[],,,,,
M409828_24,409828,354,435,[],[],,,,,
M409828_24,409828,354,436,[],[],,,,,
M409828_24,409828,354,439,[],[],,,,,
M409828_24,409828,354,440,[],[],,,,,
M409828_24,409828,354,441,[],[],,,,,
M409828_24,409828,354,442,[],[],,,,,
M409828_24,409828,354,445,[],[],,,,,
M409828_24,409828,354,448,[],[],,,,,
M409828_24,409828,354,449,[],[],,,,,
M409828_24,409828,354,450,[],[],,,,,
M409828_24,409828,354,451,[],[],,,,,
M409828_24,409828,354,453,[],[],,,,,
M409828_24,409828,354,455,[],[],,,,,
M409828_24,409828,354,456,[],[],,,,,
M409828_24,409828,354,458,[],[],,,,,
M409828_24,409828,354,460,[],[],,,,,
M409828_24,409828,354,461,[],[],,,,,
M409828_24,409828,354,464,[[5 5]],[],5.0,5.0,,,
M409828_24,409828,354,465,[],[],,,,,
M409828_24,409828,354,466,[],[],,,,,
M409828_24,409828,354,468,[],[],,,,,
M409828_24,409828,354,469,[],[],,,,,
M409828_24,409828,354,470,[],[],,,,,
M409828_24,409828,354,472,[[3 6]],[],6.0,3.0,,,
M409828_24,409828,354,473,[],[[0 0]],,,0.0,0.0,
M409828_24,409828,354,474,[],[],,,,,
M409828_24,409828,354,475,[],[],,,,,
M409828_24,409828,354,477,[],[],,,,,
M409828_24,409828,354,478,[],[],,,,,
M409828_24,409828,354,479,[],[],,,,,
M409828_24,409828,354,480,[],[],,,,,
M409828_24,409828,354,481,[],[],,,,,
M409828_24,409828,354,482,[],[],,,,,
M409828_24,409828,354,483,[],[],,,,,
M409828_24,409828,354,486,[],[],,,,,
M409828_24,409828,354,488,[],[],,,,,
M409828_24,409828,354,489,[],[],,,,,
M409828_24,409828,354,490,[],[],,,,,
M409828_24,409828,354,494,[],[],,,,,
M409828_24,409828,354,495,[],[],,,,,
M409828_24,409828,354,496,[],[],,,,,
M409828_24,409828,354,497,[],[],,,,,
M409828_24,409828,354,498,[],[],,,,,
M409828_24,409828,354,502,[],[],,,,,
M409828_24,409828,354,505,[[ 2 11]],[[ 7 12]],11.0,2.0,12.0,7.0,5.0990195135927845
M409828_24,409828,354,512,[],[],,,,,
M409828_24,409828,354,513,[],[],,,,,
M409828_24,409828,354,516,[],[],,,,,
M409828_24,409828,354,517,[],[],,,,,
M409828_24,409828,354,518,[],[],,,,,
M409828_24,409828,354,521,[],[],,,,,
M409828_24,409828,354,523,[],[],,,,,
M409828_24,409828,354,525,[],[],,,,,
M409828_24,409828,354,528,[[7 0]],[],0.0,7.0,,,
M409828_24,409828,354,531,[],[],,,,,
M409828_24,409828,354,537,[],[],,,,,
M409828_24,409828,354,540,[],[],,,,,
M409828_24,409828,354,541,[],[],,,,,
M409828_24,409828,354,543,[],[],,,,,
M409828_24,409828,354,545,[],[],,,,,
M409828_24,409828,354,546,[],[],,,,,
M409828_24,409828,354,547,[],[],,,,,
M409828_24,409828,354,551,[],[],,,,,
M409828_24,409828,354,559,[],[],,,,,
M409828_24,409828,354,562,[],[],,,,,
M409828_24,409828,354,564,[],[],,,,,
M409828_24,409828,354,565,[],[],,,,,
M409828_24,409828,354,575,[],[],,,,,
M409828_24,409828,354,581,[],[],,,,,
M409828_24,409828,354,589,[],[],,,,,
M409828_24,409828,354,590,[],[],,,,,
M409828_24,409828,354,595,[],[],,,,,
M409828_24,409828,354,597,[],[],,,,,
M409828_24,409828,354,600,[],[],,,,,
M409828_24,409828,354,627,[],[],,,,,
M409828_24,409828,354,642,[],[],,,,,
M409828_24,409828,354,664,[],[],,,,,
M409828_24,409828,354,699,[],[],,,,,
M409828_24,409828,354,736,[[2 2]],[],2.0,2.0,,,
M409828_24,409828,370,0,[],[],,,,,
M409828_24,409828,370,1,[],[],,,,,
M409828_24,409828,370,2,[],[],,,,,
M409828_24,409828,370,3,[],[],,,,,
M409828_24,409828,370,4,[],[],,,,,
M409828_24,409828,370,5,[],[],,,,,
M409828_24,409828,370,6,[],[],,,,,
M409828_24,409828,370,7,[],[],,,,,
M409828_24,409828,370,8,[],[],,,,,
M409828_24,409828,370,9,[],[],,,,,
M409828_24,409828,370,10,[],[],,,,,
M409828_24,409828,370,11,[],[],,,,,
M409828_24,409828,370,12,[],[],,,,,
M409828_24,409828,370,13,[],[],,,,,
M409828_24,409828,370,14,[],[],,,,,
M409828_24,409828,370,15,[],[],,,,,
M409828_24,409828,370,16,[],[],,,,,
M409828_24,409828,370,17,[],[],,,,,
M409828_24,409828,370,18,[],[],,,,,
M409828_24,409828,370,19,[],[],,,,,
M409828_24,409828,370,20,[],[],,,,,
M409828_24,409828,370,21,[],[[7 1]],,,1.0,7.0,
M409828_24,409828,370,22,[],[],,,,,
M409828_24,409828,370,23,[],[],,,,,
M409828_24,409828,370,25,[[5 9]],[[2 4]],9.0,5.0,4.0,2.0,5.830951894845301
M409828_24,409828,370,26,[],[],,,,,
M409828_24,409828,370,27,[],[],,,,,
M409828_24,409828,370,28,[],[],,,,,
M409828_24,409828,370,29,[],[],,,,,
M409828_24,409828,370,30,[],[],,,,,
M409828_24,409828,370,31,[],[],,,,,
M409828_24,409828,370,32,[],[[ 4 12]],,,12.0,4.0,
M409828_24,409828,370,33,[],[[7 6]],,,6.0,7.0,
M409828_24,409828,370,34,[],[[7 2]],,,2.0,7.0,
M409828_24,409828,370,35,[[5 1]],[],1.0,5.0,,,
M409828_24,409828,370,36,[],[],,,,,
M409828_24,409828,370,37,[],[],,,,,
M409828_24,409828,370,38,[],[],,,,,
M409828_24,409828,370,39,[],[],,,,,
M409828_24,409828,370,40,[],[],,,,,
M409828_24,409828,370,41,[],[],,,,,
M409828_24,409828,370,42,[],[],,,,,
M409828_24,409828,370,43,[],[],,,,,
M409828_24,409828,370,44,[],[],,,,,
M409828_24,409828,370,45,[],[],,,,,
M409828_24,409828,370,46,[],[],,,,,
M409828_24,409828,370,47,[],[],,,,,
M409828_24,409828,370,48,[],[],,,,,
M409828_24,409828,370,49,[],[],,,,,
M409828_24,409828,370,50,[],[],,,,,
M409828_24,409828,370,51,[],[],,,,,
M409828_24,409828,370,52,[],[],,,,,
M409828_24,409828,370,53,[],[],,,,,
M409828_24,409828,370,54,[],[],,,,,
M409828_24,409828,370,55,[],[],,,,,
M409828_24,409828,370,56,[],[],,,,,
M409828_24,409828,370,57,[],[],,,,,
M409828_24,409828,370,58,[],[],,,,,
M409828_24,409828,370,59,[],[],,,,,
M409828_24,409828,370,60,[],[],,,,,
M409828_24,409828,370,61,[],[],,,,,
M409828_24,409828,370,62,[],[],,,,,
M409828_24,409828,370,63,[],[],,,,,
M409828_24,409828,370,64,[],[],,,,,
M409828_24,409828,370,65,[],[],,,,,
M409828_24,409828,370,66,[],[],,,,,
M409828_24,409828,370,67,[[ 0 11]],[],11.0,0.0,,,
M409828_24,409828,370,68,[],[],,,,,
M409828_24,409828,370,69,[],[],,,,,
M409828_24,409828,370,70,[],[],,,,,
M409828_24,409828,370,71,[],[],,,,,
M409828_24,409828,370,72,[],[],,,,,
M409828_24,409828,370,73,[],[],,,,,
M409828_24,409828,370,74,[],[],,,,,
M409828_24,409828,370,75,[],[],,,,,
M409828_24,409828,370,76,[],[],,,,,
M409828_24,409828,370,77,[],[],,,,,
M409828_24,409828,370,78,[],[],,,,,
M409828_24,409828,370,79,[],[],,,,,
M409828_24,409828,370,80,[[1 9]],[],9.0,1.0,,,
M409828_24,409828,370,81,[],[],,,,,
M409828_24,409828,370,82,[],[],,,,,
M409828_24,409828,370,83,[],[[ 5 12]],,,12.0,5.0,
M409828_24,409828,370,84,[],[],,,,,
M409828_24,409828,370,85,[],[],,,,,
M409828_24,409828,370,86,[],[],,,,,
M409828_24,409828,370,87,[],[],,,,,
M409828_24,409828,370,88,[],[],,,,,
M409828_24,409828,370,89,[],[],,,,,
M409828_24,409828,370,90,[],[],,,,,
M409828_24,409828,370,91,[],[],,,,,
M409828_24,409828,370,92,[],[],,,,,
M409828_24,409828,370,93,[],[],,,,,
M409828_24,409828,370,94,[],[],,,,,
M409828_24,409828,370,95,[],[],,,,,
M409828_24,409828,370,96,[[0 2]],[],2.0,0.0,,,
M409828_24,409828,370,97,[],[],,,,,
M409828_24,409828,370,98,[],[],,,,,
M409828_24,409828,370,99,[],[],,,,,
M409828_24,409828,370,100,[],[],,,,,
M409828_24,409828,370,101,[],[],,,,,
M409828_24,409828,370,102,[],[],,,,,
M409828_24,409828,370,103,[],[],,,,,
M409828_24,409828,370,104,[],[],,,,,
M409828_24,409828,370,105,[],[],,,,,
M409828_24,409828,370,106,[],[],,,,,
M409828_24,409828,370,107,[],[],,,,,
M409828_24,409828,370,108,[],[],,,,,
M409828_24,409828,370,109,[],[],,,,,
